product_name,date,quantity_sold,revenue,customer_id,month,year,category,price_band
"PETHEEDS Motleyvit Multivitamin Syrup for Dogs & Cats | Amino Acids & Minerals for Skin, Coat, Pet Tonic | Healthy Supplement, Immunity, All Age Group Lucious Chicken Flavor, Pack of 1 (200ml)",2023-11-14,4.0,7490.68,CUST_4560,11,2023,pet,Mid
"PETHEEDS Motleyvit Multivitamin Syrup for Dogs & Cats | Amino Acids & Minerals for Skin, Coat, Pet Tonic | Healthy Supplement, Immunity, All Age Group Lucious Chicken Flavor, Pack of 1 (200ml)",2024-04-10,13.0,24344.71,CUST_4492,4,2024,pet,Premium
"PETHEEDS Motleyvit Multivitamin Syrup for Dogs & Cats | Amino Acids & Minerals for Skin, Coat, Pet Tonic | Healthy Supplement, Immunity, All Age Group Lucious Chicken Flavor, Pack of 1 (200ml)",2024-07-29,7.0,13108.69,CUST_5961,7,2024,pet,High
"PETHEEDS Motleyvit Multivitamin Syrup for Dogs & Cats | Amino Acids & Minerals for Skin, Coat, Pet Tonic | Healthy Supplement, Immunity, All Age Group Lucious Chicken Flavor, Pack of 1 (200ml)",2024-07-13,6.0,11236.02,CUST_3088,7,2024,pet,High
"PETHEEDS Motleyvit Multivitamin Syrup for Dogs & Cats | Amino Acids & Minerals for Skin, Coat, Pet Tonic | Healthy Supplement, Immunity, All Age Group Lucious Chicken Flavor, Pack of 1 (200ml)",2023-10-20,13.0,24344.71,CUST_5900,10,2023,pet,Premium
Venttura Nutri+ Pro Chewable Multi-Vitamin Tablets for Dogs |Essential Minerals & Antioxidants Formula for Better Growth & Vitality | for All Life Stages | (90 Chewable Tablets) |,2024-02-29,14.0,24850.7,CUST_3076,2,2024,pet,Premium
"CANINO KARE Multivitamin and Minerals for Dogs 200 GMS, Rich Blend of Beneficial Herbs | Antibacterial, Antifungal & Antiallergic | Multivitamin Supplement for Dogs | Lessens Skin Irritation",2024-08-19,1.0,1189.62,CUST_7650,8,2024,pet,Low
"CANINO KARE Multivitamin and Minerals for Dogs 200 GMS, Rich Blend of Beneficial Herbs | Antibacterial, Antifungal & Antiallergic | Multivitamin Supplement for Dogs | Lessens Skin Irritation",2024-01-04,10.0,11896.2,CUST_4772,1,2024,pet,High
Synopet Nutitonal Supplement for Joint Care 120g,2024-05-21,8.0,2840.72,CUST_9631,5,2024,pet,Low
Synopet Nutitonal Supplement for Joint Care 120g,2023-11-07,16.0,5681.44,CUST_8081,11,2023,pet,Mid
Synopet Nutitonal Supplement for Joint Care 120g,2024-07-09,5.0,1775.45,CUST_6454,7,2024,pet,Low
Synopet Nutitonal Supplement for Joint Care 120g,2023-10-20,5.0,1775.45,CUST_1787,10,2023,pet,Low
Synopet Nutitonal Supplement for Joint Care 120g,2023-10-14,4.0,1420.36,CUST_2058,10,2023,pet,Low
Pawsitively Pet Care Vetina Nerve on Tablet for Dog (30 Tablets),2024-07-25,9.0,1941.84,CUST_3124,7,2024,pet,Low
Pawsitively Pet Care Vetina Nerve on Tablet for Dog (30 Tablets),2023-11-02,18.0,3883.68,CUST_8880,11,2023,pet,Low
Pawsitively Pet Care Vetina Nerve on Tablet for Dog (30 Tablets),2024-01-07,1.0,215.76,CUST_4941,1,2024,pet,Low
Pawsitively Pet Care Vetina Nerve on Tablet for Dog (30 Tablets),2023-10-08,19.0,4099.44,CUST_4223,10,2023,pet,Low
"Protyn Calcium+ Syrup Supplement with Combination of Calcium,Phosphors,Vitamin D3, Vitamin B12 & Minrals 200 ml for Dogs & Cats",2024-08-14,14.0,3906.84,CUST_7250,8,2024,pet,Low
"Protyn Calcium+ Syrup Supplement with Combination of Calcium,Phosphors,Vitamin D3, Vitamin B12 & Minrals 200 ml for Dogs & Cats",2024-05-01,15.0,4185.9,CUST_1345,5,2024,pet,Low
Pawsitively Pet Care Sky Ec Cat Star Multi Vitamin & Coat Tonic For Cats And Kittens- 200 Ml,2023-12-11,16.0,2332.48,CUST_8410,12,2023,pet,Low
Pawsitively Pet Care Sky Ec Cat Star Multi Vitamin & Coat Tonic For Cats And Kittens- 200 Ml,2023-10-03,6.0,874.68,CUST_6667,10,2023,pet,Low
All4pets COATX Supplement for Cats -300ml Pack,2024-01-20,3.0,1179.51,CUST_7733,1,2024,pet,Low
All4pets COATX Supplement for Cats -300ml Pack,2024-03-07,17.0,6683.89,CUST_6068,3,2024,pet,Mid
All4pets COATX Supplement for Cats -300ml Pack,2024-01-01,3.0,1179.51,CUST_8936,1,2024,pet,Low
All4pets COATX Supplement for Cats -300ml Pack,2024-02-24,1.0,393.17,CUST_6327,2,2024,pet,Low
All4pets COATX Supplement for Cats -300ml Pack,2024-02-05,2.0,786.34,CUST_8043,2,2024,pet,Low
ROTZ CANITONE Jr. Nutritional Supplement of Essential Minerals & Vitamins 25o ml,2023-10-22,6.0,1857.12,CUST_4160,10,2023,pet,Low
ROTZ CANITONE Jr. Nutritional Supplement of Essential Minerals & Vitamins 25o ml,2024-02-10,17.0,5261.84,CUST_6589,2,2024,pet,Mid
ROTZ CANITONE Jr. Nutritional Supplement of Essential Minerals & Vitamins 25o ml,2023-10-14,8.0,2476.16,CUST_9101,10,2023,pet,Low
Calogen Bonemax Head & Bone Supplement 400 gm,2024-06-25,14.0,25931.78,CUST_8486,6,2024,pet,Premium
"CANINO KARE Sante Gut Dietary Fiber Supplement Powder for Dogs 200 GMS, Natural and Organic Ingredient Blend Improves Digestion | Fights Inflammation and Helps Detoxify The Body | Treats Diarrhea",2023-12-08,8.0,1387.44,CUST_5672,12,2023,pet,Low
Sky Ec Herba Take-Pet Herbal Liver Tonic Appetizer Improve Food Intake and Growth for Dog | Cats | Horse | Nursing Bitch 200 Ml by Fifozone,2024-06-16,4.0,5387.32,CUST_3893,6,2024,pet,Mid
Sky Ec Herba Take-Pet Herbal Liver Tonic Appetizer Improve Food Intake and Growth for Dog | Cats | Horse | Nursing Bitch 200 Ml by Fifozone,2024-02-13,9.0,12121.47,CUST_9121,2,2024,pet,High
Sky Ec Herba Take-Pet Herbal Liver Tonic Appetizer Improve Food Intake and Growth for Dog | Cats | Horse | Nursing Bitch 200 Ml by Fifozone,2023-11-29,10.0,13468.3,CUST_2696,11,2023,pet,High
Sky Ec Herba Take-Pet Herbal Liver Tonic Appetizer Improve Food Intake and Growth for Dog | Cats | Horse | Nursing Bitch 200 Ml by Fifozone,2024-04-28,9.0,12121.47,CUST_9620,4,2024,pet,High
Sky Ec Herba Take-Pet Herbal Liver Tonic Appetizer Improve Food Intake and Growth for Dog | Cats | Horse | Nursing Bitch 200 Ml by Fifozone,2024-09-16,4.0,5387.32,CUST_4825,9,2024,pet,Mid
Vetoquinol Health Up Pro Syrup Growth-Enhancing Supplement for Pups and Young Dogs 200 ML (Pack of 2),2024-01-02,13.0,13867.36,CUST_9181,1,2024,pet,High
Vetoquinol Health Up Pro Syrup Growth-Enhancing Supplement for Pups and Young Dogs 200 ML (Pack of 2),2024-01-10,12.0,12800.64,CUST_4612,1,2024,pet,High
Vetoquinol Health Up Pro Syrup Growth-Enhancing Supplement for Pups and Young Dogs 200 ML (Pack of 2),2024-07-11,16.0,17067.52,CUST_4801,7,2024,pet,High
Vetoquinol Health Up Pro Syrup Growth-Enhancing Supplement for Pups and Young Dogs 200 ML (Pack of 2),2024-05-20,15.0,16000.8,CUST_4674,5,2024,pet,High
"VIVALDIS Ocoxin Pets, 150ml",2024-06-19,3.0,2656.65,CUST_4170,6,2024,pet,Low
"VIVALDIS Ocoxin Pets, 150ml",2024-03-26,3.0,2656.65,CUST_3920,3,2024,pet,Low
"VIVALDIS Ocoxin Pets, 150ml",2024-06-15,8.0,7084.4,CUST_2581,6,2024,pet,Mid
"VIVALDIS Ocoxin Pets, 150ml",2024-04-01,4.0,3542.2,CUST_9698,4,2024,pet,Low
"VIVALDIS Ocoxin Pets, 150ml",2024-01-17,8.0,7084.4,CUST_4550,1,2024,pet,Mid
Canicon Gewrich Plus Multivitamins for Dogs & Cats | All Life Stages | Essential Nutrient-Rich Multi-Vitamin Supplement | Health & Vitality,2023-11-01,4.0,3979.52,CUST_6339,11,2023,pet,Low
"Sky EC Skycal Pet Liquid for Stronger Bones, Teeth, Growth in Pets (200 ml) by Fifozone",2024-01-31,14.0,18568.2,CUST_2848,1,2024,pet,High
"Sky EC Skycal Pet Liquid for Stronger Bones, Teeth, Growth in Pets (200 ml) by Fifozone",2024-03-10,17.0,22547.1,CUST_5194,3,2024,pet,Premium
"Sky EC Skycal Pet Liquid for Stronger Bones, Teeth, Growth in Pets (200 ml) by Fifozone",2024-08-04,6.0,7957.8,CUST_5610,8,2024,pet,Mid
"Vetina Soft Coat (250 Milliliter), Fish, Liquid",2024-01-01,3.0,4702.5,CUST_2421,1,2024,pet,Low
"Vetina Soft Coat (250 Milliliter), Fish, Liquid",2024-03-05,10.0,15675.0,CUST_9984,3,2024,pet,High
"Vetina Soft Coat (250 Milliliter), Fish, Liquid",2024-05-14,4.0,6270.0,CUST_8316,5,2024,pet,Mid
Petvit Reproductive Renal Health Dog Supplement Tablets | All Ages & Breed | Vitamins | Complete Nutritional Support | 30 Tablets,2024-05-31,9.0,2335.95,CUST_7832,5,2024,pet,Low
Petvit Reproductive Renal Health Dog Supplement Tablets | All Ages & Breed | Vitamins | Complete Nutritional Support | 30 Tablets,2024-01-29,7.0,1816.85,CUST_3740,1,2024,pet,Low
Petvit Reproductive Renal Health Dog Supplement Tablets | All Ages & Breed | Vitamins | Complete Nutritional Support | 30 Tablets,2023-12-12,1.0,259.55,CUST_4270,12,2023,pet,Low
Petvit Reproductive Renal Health Dog Supplement Tablets | All Ages & Breed | Vitamins | Complete Nutritional Support | 30 Tablets,2023-12-09,15.0,3893.25,CUST_1231,12,2023,pet,Low
"Pawsitively Pet Care Himalaya Digyton Plus Syrup For Dogs & Cats - 100 Ml (Pack Of 2), Oil",2023-10-07,11.0,9343.73,CUST_2082,10,2023,pet,Mid
"Pawsitively Pet Care Himalaya Digyton Plus Syrup For Dogs & Cats - 100 Ml (Pack Of 2), Oil",2024-02-02,2.0,1698.86,CUST_5411,2,2024,pet,Low
"Pawsitively Pet Care Himalaya Digyton Plus Syrup For Dogs & Cats - 100 Ml (Pack Of 2), Oil",2023-10-21,7.0,5946.01,CUST_1876,10,2023,pet,Mid
"Pawsitively Pet Care Himalaya Digyton Plus Syrup For Dogs & Cats - 100 Ml (Pack Of 2), Oil",2023-11-24,15.0,12741.45,CUST_9494,11,2023,pet,High
Rex Wheat Germ Oil Rich in Vitamin E Omega 3 and 6 for Healthy Skin & Shiny Coat for Dogs Cats Horses Rabbits Guinea Pigs Ferrets Hamsters Birds No Preservatives (100 ml),2024-09-07,4.0,1488.92,CUST_7418,9,2024,pet,Low
Rex Wheat Germ Oil Rich in Vitamin E Omega 3 and 6 for Healthy Skin & Shiny Coat for Dogs Cats Horses Rabbits Guinea Pigs Ferrets Hamsters Birds No Preservatives (100 ml),2024-07-15,2.0,744.46,CUST_2384,7,2024,pet,Low
Rex Wheat Germ Oil Rich in Vitamin E Omega 3 and 6 for Healthy Skin & Shiny Coat for Dogs Cats Horses Rabbits Guinea Pigs Ferrets Hamsters Birds No Preservatives (100 ml),2024-08-04,6.0,2233.38,CUST_5010,8,2024,pet,Low
Rex Wheat Germ Oil Rich in Vitamin E Omega 3 and 6 for Healthy Skin & Shiny Coat for Dogs Cats Horses Rabbits Guinea Pigs Ferrets Hamsters Birds No Preservatives (100 ml),2024-08-11,9.0,3350.07,CUST_6301,8,2024,pet,Low
Sky EC Star Coat Skin and Tonic Supplement Enriched with Omega and Biotin for Dogs and Cats (200 ml) by Fifozone,2024-04-18,9.0,5556.15,CUST_1614,4,2024,pet,Mid
Sky EC Star Coat Skin and Tonic Supplement Enriched with Omega and Biotin for Dogs and Cats (200 ml) by Fifozone,2024-01-21,19.0,11729.65,CUST_2861,1,2024,pet,High
Sky EC Star Coat Skin and Tonic Supplement Enriched with Omega and Biotin for Dogs and Cats (200 ml) by Fifozone,2023-12-07,15.0,9260.25,CUST_5315,12,2023,pet,Mid
Fifozone Heart Support Formula for Pet (50 Tabs),2024-03-20,20.0,10070.4,CUST_9558,3,2024,pet,High
Fifozone Heart Support Formula for Pet (50 Tabs),2024-03-10,3.0,1510.56,CUST_1900,3,2024,pet,Low
Fifozone Heart Support Formula for Pet (50 Tabs),2024-05-05,20.0,10070.4,CUST_6314,5,2024,pet,High
Pharma Auron Pet Iron Tonic for Dogs and Cats_200 ml,2024-09-10,4.0,4831.56,CUST_4208,9,2024,pet,Low
Pharma Auron Pet Iron Tonic for Dogs and Cats_200 ml,2023-11-07,10.0,12078.9,CUST_7582,11,2023,pet,High
Pharma Auron Pet Iron Tonic for Dogs and Cats_200 ml,2024-07-02,18.0,21742.02,CUST_7453,7,2024,pet,Premium
Pharma Auron Pet Iron Tonic for Dogs and Cats_200 ml,2024-07-02,12.0,14494.68,CUST_9206,7,2024,pet,High
Pharma Auron Pet Iron Tonic for Dogs and Cats_200 ml,2023-11-17,11.0,13286.79,CUST_5421,11,2023,pet,High
CORISE HEALTH C SAMePet Syp.,2024-08-24,6.0,5712.3,CUST_9169,8,2024,pet,Mid
CORISE HEALTH C SAMePet Syp.,2023-12-07,4.0,3808.2,CUST_6945,12,2023,pet,Low
"SKONNER PHARMA Vet-SAMEIN Dog Multivitamin Capsules Dog Supplement 10 Pieces for Dogs with Essential Vitamins & Minerals for Healthy Skin, Heart, Brain Function",2023-11-25,17.0,15752.37,CUST_8895,11,2023,pet,High
TTK FLEMATIC-Pro Skin Oil for Dogs (180 ml),2024-07-02,1.0,597.21,CUST_3543,7,2024,pet,Low
Intas Jolly and Cutie Pets ZipVit Multi-Vitamin and Amino Acids Tonic -200ml,2024-09-13,14.0,19733.56,CUST_6530,9,2024,pet,High
"Nutribles Organic Apple Cider Vinegar- 500 Ml | for All Dogs & Cats | Certified Organic | Healthy Cat, Dog Skin and Coat Supplement | Natural Unfiltered Dog Supplement | No Added Colour, Flavour",2024-03-06,8.0,4844.56,CUST_1957,3,2024,pet,Low
"Nutribles Organic Apple Cider Vinegar- 500 Ml | for All Dogs & Cats | Certified Organic | Healthy Cat, Dog Skin and Coat Supplement | Natural Unfiltered Dog Supplement | No Added Colour, Flavour",2024-03-04,5.0,3027.85,CUST_5521,3,2024,pet,Low
"Nutribles Organic Apple Cider Vinegar- 500 Ml | for All Dogs & Cats | Certified Organic | Healthy Cat, Dog Skin and Coat Supplement | Natural Unfiltered Dog Supplement | No Added Colour, Flavour",2023-10-03,17.0,10294.69,CUST_7290,10,2023,pet,High
"Nutribles Organic Apple Cider Vinegar- 500 Ml | for All Dogs & Cats | Certified Organic | Healthy Cat, Dog Skin and Coat Supplement | Natural Unfiltered Dog Supplement | No Added Colour, Flavour",2024-05-09,12.0,7266.84,CUST_7173,5,2024,pet,Mid
"Nutribles Organic Apple Cider Vinegar- 500 Ml | for All Dogs & Cats | Certified Organic | Healthy Cat, Dog Skin and Coat Supplement | Natural Unfiltered Dog Supplement | No Added Colour, Flavour",2023-11-01,15.0,9083.55,CUST_8991,11,2023,pet,Mid
"Epakitin Vetoquinol Powder , 180 g",2024-06-20,7.0,8870.19,CUST_7507,6,2024,pet,Mid
"Epakitin Vetoquinol Powder , 180 g",2024-01-15,8.0,10137.36,CUST_2278,1,2024,pet,High
Multistar Chew Nutritional Supplement Tablets,2023-10-20,12.0,3184.08,CUST_9690,10,2023,pet,Low
Multistar Chew Nutritional Supplement Tablets,2023-10-12,4.0,1061.36,CUST_5495,10,2023,pet,Low
Multistar Chew Nutritional Supplement Tablets,2023-12-07,3.0,796.02,CUST_8721,12,2023,pet,Low
Multistar Chew Nutritional Supplement Tablets,2023-10-17,6.0,1592.04,CUST_2382,10,2023,pet,Low
DR. GOELÃ¯Â¿Â½S DERMISULE for Pets Homeopathic Product Remedy For Dogs & Cats Suffering From Skin Conditions Like Eczema Allergies Rashes Etc (30 ml),2023-10-05,14.0,3475.5,CUST_8795,10,2023,pet,Low
Vendisc Back Support Formula for Pets 50 Tablets by Fifozone,2024-03-20,2.0,3716.54,CUST_5338,3,2024,pet,Low
Vendisc Back Support Formula for Pets 50 Tablets by Fifozone,2024-08-10,7.0,13007.89,CUST_9153,8,2024,pet,High
Vendisc Back Support Formula for Pets 50 Tablets by Fifozone,2024-09-05,14.0,26015.78,CUST_2869,9,2024,pet,Premium
Vendisc Back Support Formula for Pets 50 Tablets by Fifozone,2024-08-11,6.0,11149.62,CUST_7106,8,2024,pet,High
Vendisc Back Support Formula for Pets 50 Tablets by Fifozone,2024-05-30,12.0,22299.24,CUST_3356,5,2024,pet,Premium
Vet Mankind Nurokind Pet Syrup (210ml),2024-08-21,20.0,13921.0,CUST_1154,8,2024,pet,High
Vet Mankind Nurokind Pet Syrup (210ml),2023-12-11,16.0,11136.8,CUST_5409,12,2023,pet,High
Vet Mankind Nurokind Pet Syrup (210ml),2024-01-24,13.0,9048.65,CUST_8071,1,2024,pet,Mid
Vet Mankind Nurokind Pet Syrup (210ml),2024-02-15,8.0,5568.4,CUST_9590,2,2024,pet,Mid
Vet Mankind Nurokind Pet Syrup (210ml),2024-05-29,12.0,8352.6,CUST_8218,5,2024,pet,Mid
Vetoquinol Rubenal 300 60 Tablets,2024-04-22,16.0,2081.44,CUST_3694,4,2024,pet,Low
Vetoquinol Rubenal 300 60 Tablets,2024-03-31,2.0,260.18,CUST_3654,3,2024,pet,Low
Vetoquinol Rubenal 300 60 Tablets,2024-05-11,18.0,2341.62,CUST_4590,5,2024,pet,Low
"Furlicks Multivitamin for Dogs & Cats | Vitamins C, K2, B, D, A, Omega, Calcium & Zinc for Growth & Development, Heart, Liver & Joint Health, Performance & Immunity (30 Oral Dissolving Strips)",2024-06-01,12.0,5890.56,CUST_8294,6,2024,pet,Mid
Petvit Multivitamin for Dog | Dog Multivitamin Tablets for Healthy Coat | Supports Joint Health & Shiny Coat & Great for Dog Bones | Complete Dog Health Supplement | 60 Tablets,2023-12-18,10.0,12237.6,CUST_2126,12,2023,pet,High
Petvit Multivitamin for Dog | Dog Multivitamin Tablets for Healthy Coat | Supports Joint Health & Shiny Coat & Great for Dog Bones | Complete Dog Health Supplement | 60 Tablets,2023-11-13,13.0,15908.88,CUST_5508,11,2023,pet,High
Petvit Multivitamin for Dog | Dog Multivitamin Tablets for Healthy Coat | Supports Joint Health & Shiny Coat & Great for Dog Bones | Complete Dog Health Supplement | 60 Tablets,2024-04-05,11.0,13461.36,CUST_6302,4,2024,pet,High
Petvit Multivitamin for Dog | Dog Multivitamin Tablets for Healthy Coat | Supports Joint Health & Shiny Coat & Great for Dog Bones | Complete Dog Health Supplement | 60 Tablets,2024-01-29,5.0,6118.8,CUST_6079,1,2024,pet,Mid
Petvit Multivitamin for Dog | Dog Multivitamin Tablets for Healthy Coat | Supports Joint Health & Shiny Coat & Great for Dog Bones | Complete Dog Health Supplement | 60 Tablets,2024-02-02,2.0,2447.52,CUST_8965,2,2024,pet,Low
"Petvit Omega Rich Skin & Coat Sardine Oil | Sardine Fish Flavour Ã¢â‚¬â€œ 200ml & Omega 3 + 6 Syrup with Omega 3, 6, Vitamin A, Biotin | Chicken Flavour | for All Ages Breed Dogs & Cats Ã¢â‚¬â€œ Combo (Pack of 1)",2024-04-01,16.0,3596.16,CUST_7640,4,2024,pet,Low
"Petvit Omega Rich Skin & Coat Sardine Oil | Sardine Fish Flavour Ã¢â‚¬â€œ 200ml & Omega 3 + 6 Syrup with Omega 3, 6, Vitamin A, Biotin | Chicken Flavour | for All Ages Breed Dogs & Cats Ã¢â‚¬â€œ Combo (Pack of 1)",2023-11-09,6.0,1348.56,CUST_1392,11,2023,pet,Low
"Petvit Omega Rich Skin & Coat Sardine Oil | Sardine Fish Flavour Ã¢â‚¬â€œ 200ml & Omega 3 + 6 Syrup with Omega 3, 6, Vitamin A, Biotin | Chicken Flavour | for All Ages Breed Dogs & Cats Ã¢â‚¬â€œ Combo (Pack of 1)",2024-08-27,20.0,4495.2,CUST_2227,8,2024,pet,Low
"Petvit Omega Rich Skin & Coat Sardine Oil | Sardine Fish Flavour Ã¢â‚¬â€œ 200ml & Omega 3 + 6 Syrup with Omega 3, 6, Vitamin A, Biotin | Chicken Flavour | for All Ages Breed Dogs & Cats Ã¢â‚¬â€œ Combo (Pack of 1)",2024-08-11,16.0,3596.16,CUST_9504,8,2024,pet,Low
"Petvit Omega Rich Skin & Coat Sardine Oil | Sardine Fish Flavour Ã¢â‚¬â€œ 200ml & Omega 3 + 6 Syrup with Omega 3, 6, Vitamin A, Biotin | Chicken Flavour | for All Ages Breed Dogs & Cats Ã¢â‚¬â€œ Combo (Pack of 1)",2024-04-22,5.0,1123.8,CUST_6201,4,2024,pet,Low
Petvit Dog Skin and Coat Supplement Tablets | Dog Hair Loss Treatment - Added Turmeric & Essential Vitamins | Supports Healthy Skin & Shiny Coat | 60 Tablets,2024-08-18,8.0,2753.52,CUST_8670,8,2024,pet,Low
Petvit Dog Skin and Coat Supplement Tablets | Dog Hair Loss Treatment - Added Turmeric & Essential Vitamins | Supports Healthy Skin & Shiny Coat | 60 Tablets,2024-03-05,6.0,2065.14,CUST_1792,3,2024,pet,Low
"Growel Electral Powder Ã¢â‚¬â€œ Electrolytes with Vitamins, Minerals and Probiotics for Dog and Cat Ã¢â‚¬â€œ 100 gm.",2023-12-10,6.0,1199.34,CUST_9739,12,2023,pet,Low
"Natural Remedies Topicure Pet Wound Healing Spray, Lick Safe & Non-Irritant, Natural Ingredients, No Sound, No Scare for Dogs and Cats of All Breeds, Natural and Safe, 75ml",2024-08-11,15.0,14886.45,CUST_2240,8,2024,pet,High
"Natural Remedies Topicure Pet Wound Healing Spray, Lick Safe & Non-Irritant, Natural Ingredients, No Sound, No Scare for Dogs and Cats of All Breeds, Natural and Safe, 75ml",2023-10-20,7.0,6947.01,CUST_2845,10,2023,pet,Mid
"Natural Remedies Topicure Pet Wound Healing Spray, Lick Safe & Non-Irritant, Natural Ingredients, No Sound, No Scare for Dogs and Cats of All Breeds, Natural and Safe, 75ml",2024-08-09,9.0,8931.87,CUST_3465,8,2024,pet,Mid
"Natural Remedies Topicure Pet Wound Healing Spray, Lick Safe & Non-Irritant, Natural Ingredients, No Sound, No Scare for Dogs and Cats of All Breeds, Natural and Safe, 75ml",2024-07-05,8.0,7939.44,CUST_3177,7,2024,pet,Mid
"Natural Remedies Topicure Pet Wound Healing Spray, Lick Safe & Non-Irritant, Natural Ingredients, No Sound, No Scare for Dogs and Cats of All Breeds, Natural and Safe, 75ml",2024-03-27,19.0,18856.17,CUST_3473,3,2024,pet,High
Medfly Vitaboost Multivitamins and Minerals Supplement for Dogs (Pack of 60 Tablets),2023-11-12,19.0,20776.69,CUST_2444,11,2023,pet,Premium
Medfly Vitaboost Multivitamins and Minerals Supplement for Dogs (Pack of 60 Tablets),2024-02-27,14.0,15309.14,CUST_6424,2,2024,pet,High
"PET360 HAEM+ Advanced Haematinic Formula | Health Booster & Liver Tonic for Cats & Dogs | with Extracts of Papaya & Silymarine | Active Combination of Iron, Blood Support Vitamins & Herbs - 200 ml",2023-10-14,1.0,1162.57,CUST_1700,10,2023,pet,Low
"PET360 HAEM+ Advanced Haematinic Formula | Health Booster & Liver Tonic for Cats & Dogs | with Extracts of Papaya & Silymarine | Active Combination of Iron, Blood Support Vitamins & Herbs - 200 ml",2024-09-12,6.0,6975.42,CUST_2371,9,2024,pet,Mid
